PlainOutput,BFVOutput,CKKSOutput,MOREOutput,CKKSOutput_Enc,MOREOutput_Enc,BFVOutput_Enc,Plain_Time,BFV_Time,CKKS_Time,MORE_Time,BFV_Enc_Time,CKKS_Enc_Time,MORE_Enc_Time
-0.4623101462184969,-0.1757,-0.49236040568848183,-0.4623101462231693,-0.49183093607627415,-0.46231042778675413,-0.1757,1.5497207641601562e-05,0.07280850410461426,0.0403897762298584,0.00011682510375976562,0.2631974220275879,0.03581833839416504,7.867813110351562e-05
0.5933763472257729,0.2409,0.6365465095216787,0.5933763472258686,0.6343313085747747,0.5933778968434332,0.2409,1.5497207641601562e-05,0.06857085227966309,0.04790616035461426,9.369850158691406e-05,0.28891539573669434,0.035141944885253906,9.1552734375e-05
-0.06148876634757133,-0.1543,-0.08844135410417653,-0.06148876635217769,-0.08869468937382877,-0.06148850584285517,-0.1543,1.5974044799804688e-05,0.0970754623413086,0.04348492622375488,8.869171142578125e-05,0.3089289665222168,0.04710721969604492,7.343292236328125e-05
-1.4138063148892546,-1.2591,-1.6390968595907123,-1.4138063148751785,-1.6360119808764289,-1.4138061879417674,-1.2591,1.5974044799804688e-05,0.06252837181091309,0.03997492790222168,7.891654968261719e-05,0.2590632438659668,0.03821444511413574,6.651878356933594e-05
-0.9859581247590437,-0.7798,-1.122331921623692,-0.98595812475612,-1.1252802378531286,-0.9859573974788259,-0.7798,3.0994415283203125e-05,0.07305574417114258,0.04142022132873535,0.000102996826171875,0.28217577934265137,0.03749346733093262,0.00010466575622558594
0.3899349109052796,-0.0611,0.38074793022021336,0.3899349109055038,0.37818208022305955,0.38993435313880254,-0.0611,1.621246337890625e-05,0.06327509880065918,0.03763246536254883,7.510185241699219e-05,0.28723835945129395,0.038828134536743164,7.2479248046875e-05
0.2815883043550661,0.5122,0.37474408807289916,0.28158830436059473,0.37522761344575,0.281589282631227,0.5122,1.7404556274414062e-05,0.06799650192260742,0.04532361030578613,7.700920104980469e-05,0.25583529472351074,0.036867618560791016,6.914138793945312e-05
0.07024013579919375,0.0329,0.07681409964984551,0.07024013579927943,0.07504922941036934,0.0702417473554933,0.0329,1.6450881958007812e-05,0.06437063217163086,0.03713846206665039,9.179115295410156e-05,0.2604367733001709,0.03612399101257324,6.580352783203125e-05
0.15804881470492727,-0.0492,0.14840362389750444,0.15804881471182702,0.14640402228957403,0.15804863892027163,-0.0492,1.621246337890625e-05,0.06146502494812012,0.03892374038696289,7.796287536621094e-05,0.26558399200439453,0.03502297401428223,6.556510925292969e-05
0.5719885744329897,0.173,0.6023425197686669,0.571988574440315,0.6032172855467487,0.5719879106193989,0.173,1.621246337890625e-05,0.06621313095092773,0.0413823127746582,7.843971252441406e-05,0.26654052734375,0.03755497932434082,6.985664367675781e-05
-1.2921819186929044,-1.1821,-1.5000176290121672,-1.2921819186906887,-1.502641409624422,-1.292182212306331,-1.1821,2.7894973754882812e-05,0.08861494064331055,0.0393373966217041,7.82012939453125e-05,0.26341676712036133,0.04080080986022949,7.009506225585938e-05
0.04883526844590409,0.0258,0.05420525806937517,0.04883526844146019,0.05368947513119526,0.04883523993137034,0.0258,2.4318695068359375e-05,0.08840179443359375,0.05352592468261719,7.939338684082031e-05,0.2616603374481201,0.03762412071228027,9.465217590332031e-05
-1.1488279390416913,-1.1755,-1.3564939658156538,-1.1488279390402187,-1.3535862623746266,-1.1488270965275476,-1.1755,1.6689300537109375e-05,0.06518912315368652,0.04606056213378906,7.62939453125e-05,0.2675967216491699,0.04248690605163574,0.00010704994201660156
-0.49846572909468323,-0.2418,-0.5430099027746431,-0.49846572909153697,-0.541327682680128,-0.4984661996419464,-0.2418,1.71661376953125e-05,0.0688009262084961,0.046602487564086914,0.00011229515075683594,0.26640939712524414,0.03532743453979492,6.556510925292969e-05
0.07665848993290814,0.339,0.13827042252037325,0.0766584899328433,0.13849286798718663,0.07665711312331684,0.339,1.71661376953125e-05,0.06998062133789062,0.04462623596191406,8.726119995117188e-05,0.2737879753112793,0.03626823425292969,6.127357482910156e-05
-0.4769554449804366,-0.3307,-0.5371604491707725,-0.4769554449855781,-0.5392825151763055,-0.4769551802115757,-0.3307,1.5497207641601562e-05,0.06336307525634766,0.045371294021606445,7.700920104980469e-05,0.2624692916870117,0.03649711608886719,6.29425048828125e-05
-0.10744540620681253,0.1575,-0.0794122514892585,-0.10744540620462012,-0.0790340106936858,-0.10744360798551178,0.1575,2.765655517578125e-05,0.09261846542358398,0.04322648048400879,8.249282836914062e-05,0.2695291042327881,0.04077267646789551,9.34600830078125e-05
0.22212011988254335,0.143,0.24623368125476755,0.22212011989421632,0.24943912229454387,0.22212256883917086,0.143,1.6689300537109375e-05,0.08670210838317871,0.04005861282348633,0.00011706352233886719,0.2629399299621582,0.03940916061401367,6.794929504394531e-05
-0.6860416447518877,-0.5847,-0.788275873810506,-0.6860416447522675,-0.789597138572679,-0.6860406568148026,-0.5847,1.8358230590820312e-05,0.07116866111755371,0.04326152801513672,8.630752563476562e-05,0.2516515254974365,0.035770416259765625,9.846687316894531e-05
0.26019425230557636,0.1567,0.2879097893059679,0.26019425231049076,0.28804903418293976,0.26019298615194814,0.1567,1.5735626220703125e-05,0.06427812576293945,0.044470787048339844,7.653236389160156e-05,0.311509370803833,0.04270219802856445,6.747245788574219e-05
-0.07780679568755045,0.2784,-0.027781538231867048,-0.07780679569672258,-0.025492097947059388,-0.07780729226904504,0.2784,1.5974044799804688e-05,0.08169698715209961,0.03707695007324219,7.891654968261719e-05,0.25592565536499023,0.03594779968261719,6.604194641113281e-05
-0.8289970287056243,-0.6335,-0.942112506442787,-0.8289970287035278,-0.9438727638179639,-0.8289965633893928,-0.6335,1.5974044799804688e-05,0.08986401557922363,0.048310279846191406,8.440017700195312e-05,0.29727935791015625,0.03711223602294922,6.842613220214844e-05
0.24824969588575957,-0.029,0.24426421393496972,0.248249695884685,0.2430033593525664,0.24824983344819748,-0.029,3.361701965332031e-05,0.08260941505432129,0.05742692947387695,0.00010251998901367188,0.28189826011657715,0.03811287879943848,7.510185241699219e-05
-0.040888812837726385,0.3247,0.018531356825836176,-0.040888812844906204,0.01888464319503816,-0.040889151017330726,0.3247,1.6689300537109375e-05,0.06396746635437012,0.04162788391113281,9.298324584960938e-05,0.2621879577636719,0.03547167778015137,6.437301635742188e-05
-1.096906056254734,-1.3407,-1.3323308222267718,-1.0969060562629156,-1.3304419956663434,-1.0969051683605353,-1.3407,1.5497207641601562e-05,0.06404542922973633,0.045439720153808594,7.796287536621094e-05,0.2829720973968506,0.03866100311279297,8.988380432128906e-05
0.031042264937435227,0.3836,0.10217344804544579,0.031042264930762963,0.10191653812707986,0.031041431363987668,0.3836,1.6689300537109375e-05,0.06722474098205566,0.04331564903259277,7.510185241699219e-05,0.25553035736083984,0.03663778305053711,7.43865966796875e-05
-0.1570707132542089,0.2521,-0.11207816131088709,-0.15707071325443417,-0.1121041524123775,-0.15707096808468052,0.2521,1.52587890625e-05,0.0800180435180664,0.05120968818664551,7.557868957519531e-05,0.2546865940093994,0.035768985748291016,6.556510925292969e-05
0.10931284545672197,-0.0029,0.10844055856773194,0.10931284545585747,0.11023774806967973,0.10931168167183225,-0.0029,1.6450881958007812e-05,0.06694912910461426,0.04752016067504883,7.557868957519531e-05,0.2685739994049072,0.04550576210021973,0.00010347366333007812
0.43322256712546814,0.1939,0.46562341592246953,0.4332225671248496,0.46720701595517206,0.4332229819674546,0.1939,1.6927719116210938e-05,0.0709528923034668,0.03887152671813965,8.130073547363281e-05,0.26614856719970703,0.034348249435424805,6.532669067382812e-05
-0.8938023612856326,-1.0651,-1.0823548035826076,-0.8938023612903678,-1.0786454362739282,-0.8938020648034333,-1.0651,1.5735626220703125e-05,0.062482595443725586,0.045331716537475586,7.772445678710938e-05,0.2885560989379883,0.040453195571899414,7.510185241699219e-05
0.4829120124250026,0.2599,0.5282340522432897,0.4829120124212006,0.5290890005743244,0.48291112452669416,0.2599,1.7404556274414062e-05,0.08471369743347168,0.050337791442871094,8.559226989746094e-05,0.29585909843444824,0.04474830627441406,6.961822509765625e-05
-0.7358844002919411,-0.7487,-0.8697504148966702,-0.7358844002793438,-0.8686742205259222,-0.7358846744807674,-0.7487,2.3365020751953125e-05,0.06642746925354004,0.04312252998352051,9.226799011230469e-05,0.31210923194885254,0.04099559783935547,7.390975952148438e-05
1.0433554229727662,0.6861,1.162763945174177,1.0433554229665551,1.1616381371188014,1.04335543239841,0.6861,1.7642974853515625e-05,0.06835484504699707,0.049546003341674805,0.00010466575622558594,0.2670567035675049,0.0370328426361084,6.723403930664062e-05
0.29076832312960743,-0.0457,0.2824966511116304,0.29076832312822387,0.2821868626358151,0.29076849039133074,-0.0457,1.6450881958007812e-05,0.06582760810852051,0.045330047607421875,7.843971252441406e-05,0.26070737838745117,0.03784680366516113,6.794929504394531e-05
-0.924654630409823,-0.5181,-1.0155533760419808,-0.9246546304112669,-1.0158384827980576,-0.9246543194084348,-0.5181,1.6927719116210938e-05,0.06313037872314453,0.051488399505615234,8.344650268554688e-05,0.2687571048736572,0.03779196739196777,6.794929504394531e-05
0.004487475899033255,-0.2562,-0.04027730670076832,0.004487475884885013,-0.041735291167704844,0.004486252425422763,-0.2562,1.5020370483398438e-05,0.09397172927856445,0.04094529151916504,0.0001399517059326172,0.28580284118652344,0.03654742240905762,6.866455078125e-05
-0.9436545278235089,-0.7902,-1.0852797300802919,-0.9436545278207615,-1.0836776574823794,-0.9436545295461095,-0.7902,2.86102294921875e-05,0.07634305953979492,0.04791569709777832,8.916854858398438e-05,0.2719573974609375,0.035782814025878906,7.963180541992188e-05
0.2129328715029052,-0.1913,0.181000127870871,0.21293287150455817,0.1800768037454169,0.21293377038723266,-0.1913,2.86102294921875e-05,0.07192492485046387,0.03955960273742676,7.62939453125e-05,0.2815546989440918,0.04026675224304199,8.821487426757812e-05
-0.23527041726060266,-0.1698,-0.26679774736814776,-0.23527041725261277,-0.2659903652716669,-0.23527014012164965,-0.1698,2.8371810913085938e-05,0.09012436866760254,0.04987764358520508,7.653236389160156e-05,0.27987027168273926,0.03906440734863281,7.104873657226562e-05
-0.8420133160592309,-0.3954,-0.9096360574050713,-0.8420133160614113,-0.9123370735812234,-0.842013164793985,-0.3954,1.6450881958007812e-05,0.08036279678344727,0.05394434928894043,7.462501525878906e-05,0.2738468647003174,0.03670620918273926,7.200241088867188e-05
0.07714623009971883,-0.326,0.018720991174007773,0.07714623010286827,0.02002138210162788,0.07714595920621424,-0.326,1.5974044799804688e-05,0.06164836883544922,0.04484200477600098,8.034706115722656e-05,0.25832533836364746,0.03839993476867676,6.914138793945312e-05
0.3503365689673982,0.3906,0.4179955238910855,0.3503365689602312,0.41774039200560037,0.3503358323104127,0.3906,1.3828277587890625e-05,0.06105637550354004,0.04361295700073242,7.796287536621094e-05,0.2600886821746826,0.035123348236083984,6.389617919921875e-05
-0.37923799160408883,-0.0973,-0.3969228197463316,-0.37923799160429045,-0.3938651137503746,-0.3792369851064434,-0.0973,1.5735626220703125e-05,0.08546018600463867,0.04258227348327637,7.891654968261719e-05,0.26679420471191406,0.03507828712463379,6.937980651855469e-05
-0.8728837087587507,-0.5057,-0.9637436733522136,-0.8728837087655723,-0.9630719199848397,-0.8728834574321803,-0.5057,2.956390380859375e-05,0.07089972496032715,0.04619598388671875,7.271766662597656e-05,0.2653813362121582,0.03344559669494629,6.29425048828125e-05
-0.38405508568710855,-0.1461,-0.41049821831713107,-0.38405508567376045,-0.4077564231355234,-0.3840529942242416,-0.1461,1.6450881958007812e-05,0.0670003890991211,0.05283999443054199,0.00010800361633300781,0.2919299602508545,0.035149335861206055,6.890296936035156e-05
0.07492567034821959,0.106,0.09488836133879386,0.07492567035018444,0.09500086806212782,0.07492461939303195,0.106,1.5020370483398438e-05,0.06456494331359863,0.039980411529541016,7.867813110351562e-05,0.25752758979797363,0.0343470573425293,6.365776062011719e-05
1.1135600176160205,0.7479,1.2473435273886673,1.1135600176052178,1.2457029447064838,1.1135608816427134,0.7479,1.621246337890625e-05,0.08255553245544434,0.046759843826293945,9.799003601074219e-05,0.266495943069458,0.03661966323852539,9.1552734375e-05
0.19424831007127646,-0.2727,0.14250735466230532,0.19424831007196328,0.14530676168800946,0.19424920777238475,-0.2727,1.6689300537109375e-05,0.08538150787353516,0.0453038215637207,0.00011563301086425781,0.26883673667907715,0.03624773025512695,6.67572021484375e-05
0.5649202868176606,0.1239,0.584572920399475,0.564920286813588,0.5873010469343876,0.5649208462615497,0.1239,1.5020370483398438e-05,0.06612801551818848,0.043569326400756836,7.700920104980469e-05,0.26526975631713867,0.03650403022766113,6.67572021484375e-05
0.3090646389168953,0.5765,0.4107522786678905,0.3090646389030376,0.4115663987436078,0.3090673968874022,0.5765,1.6450881958007812e-05,0.0678410530090332,0.045894622802734375,8.034706115722656e-05,0.26831960678100586,0.03775310516357422,6.937980651855469e-05
0.1634452928780925,0.5034,0.2535628584127234,0.1634452928729539,0.2522176856649194,0.1634467613963079,0.5034,1.6927719116210938e-05,0.07491588592529297,0.04760336875915527,7.295608520507812e-05,0.25196099281311035,0.0355069637298584,6.67572021484375e-05
-0.9368513985158051,-0.9823,-1.112892136201331,-0.9368513985154403,-1.1148409425555261,-0.9368501438024087,-0.9823,1.6450881958007812e-05,0.0812842845916748,0.04446840286254883,8.7738037109375e-05,0.25846076011657715,0.03659939765930176,6.747245788574219e-05
1.2031281877802935,0.7569,1.3360561002848714,1.203128187786757,1.3369871934790762,1.2031276997119953,0.7569,1.5497207641601562e-05,0.06320548057556152,0.046564579010009766,8.630752563476562e-05,0.3048095703125,0.038225412368774414,6.771087646484375e-05
-0.21383333392048587,-0.4091,-0.2877502740017906,-0.21383333392571127,-0.28598523944812015,-0.21383350013711658,-0.4091,1.5020370483398438e-05,0.06374740600585938,0.04930305480957031,9.72747802734375e-05,0.2638082504272461,0.037956953048706055,6.67572021484375e-05
-0.41233247093587,-0.0585,-0.4234417269512316,-0.412332470938632,-0.42416220455101433,-0.41233293544285265,-0.0585,3.5762786865234375e-05,0.0899498462677002,0.04654955863952637,9.5367431640625e-05,0.2843770980834961,0.03716444969177246,7.176399230957031e-05
-0.18505070523624545,-0.6379,-0.29890791226306235,-0.18505070524248007,-0.29992015509930053,-0.18505048034413354,-0.6379,1.6450881958007812e-05,0.0743098258972168,0.04677534103393555,8.559226989746094e-05,0.2991292476654053,0.03752493858337402,9.5367431640625e-05
0.40364070639931404,0.8196,0.5510489912902453,0.4036407063984279,0.5505979490119266,0.40364066105915003,0.8196,1.5497207641601562e-05,0.0812687873840332,0.03910040855407715,7.534027099609375e-05,0.2573544979095459,0.041626930236816406,6.747245788574219e-05
-0.1817355276633698,0.0615,-0.17214125610677078,-0.18173552765906495,-0.17088048600358133,-0.1817356079532808,0.0615,1.71661376953125e-05,0.06936335563659668,0.046224117279052734,7.200241088867188e-05,0.26701855659484863,0.034887075424194336,6.437301635742188e-05
-0.9180987741744846,-0.4308,-0.9938547326332097,-0.9180987741737842,-0.9934101466496074,-0.9180982102864301,-0.4308,3.075599670410156e-05,0.062136173248291016,0.03630852699279785,7.62939453125e-05,0.2584981918334961,0.03496742248535156,9.298324584960938e-05
-0.17570593842415627,0.1077,-0.1566009026355843,-0.1757059384227608,-0.15495456717151865,-0.17570570412947892,0.1077,1.5735626220703125e-05,0.09027647972106934,0.03900909423828125,7.581710815429688e-05,0.28490233421325684,0.04034614562988281,6.866455078125e-05
0.331447374318873,-0.072,0.31897285524176566,0.3314473743225031,0.3193570707363035,0.33144901712602104,-0.072,1.811981201171875e-05,0.08233237266540527,0.0445399284362793,8.296966552734375e-05,0.26206135749816895,0.036277055740356445,6.961822509765625e-05
-0.10032126377830791,-0.4238,-0.1762818384053556,-0.10032126377042562,-0.1762190395359135,-0.10032177982722723,-0.4238,1.6927719116210938e-05,0.07404422760009766,0.03873395919799805,9.560585021972656e-05,0.26129579544067383,0.03668975830078125,8.20159912109375e-05
-0.05458649561085599,0.0146,-0.05190504016672413,-0.05458649561000826,-0.05175955749097987,-0.0545856352354266,0.0146,1.5020370483398438e-05,0.08274006843566895,0.0403902530670166,7.462501525878906e-05,0.28578853607177734,0.03849387168884277,6.771087646484375e-05
0.4121748021210394,0.3092,0.46588276427786407,0.41217480212535945,0.4667881044473528,0.41217353980808963,0.3092,3.075599670410156e-05,0.08455228805541992,0.04735064506530762,7.700920104980469e-05,0.2882406711578369,0.03746604919433594,6.914138793945312e-05
0.1933339449839629,-0.2705,0.14387616488554805,0.1933339449846561,0.14354183232104106,0.1933350072588167,-0.2705,3.0040740966796875e-05,0.08571767807006836,0.04009890556335449,9.369850158691406e-05,0.2652859687805176,0.0345304012298584,6.508827209472656e-05
0.8409974916842143,0.718,0.9673062967919905,0.8409974916833145,0.9638259362588532,0.8409964872024893,0.718,1.6450881958007812e-05,0.06260228157043457,0.03600358963012695,7.987022399902344e-05,0.25357532501220703,0.040726661682128906,8.153915405273438e-05
