encoder_time_for_encryption,encoder_time_for_evaluation_plain,encoder_time_for_evaluation_more,encoder_time_for_decryption,encoding_accuracy,decoder_time_for_encryption,decoder_time_for_evaluation_plain,decoder_time_for_evaluation_more,decoder_time_for_decryption,decoding_accuracy_plain,decoding_accuracy_more
4.024892568588257,1.4830734729766846,128.08956122398376,8.961570501327515,3.504206725147888e-05,14.893768548965454,0.5724742412567139,303.69518423080444,2.251133441925049,0.6361869818730519,0.6008667084316294
4.03107476234436,0.2503666877746582,121.04724884033203,8.358995914459229,2.2027993179211586e-07,14.249554872512817,0.5709164142608643,300.7288770675659,2.2008402347564697,0.6857272494615269,0.6369112028199339
